project_name,approach,provider,model_name,prompt_template,metric_group,metric_name,run_count,mean,median,population_stddev,minimum,maximum
7ep,direct,deepseek,deepseek-chat,zero_shot,process,stopped_by_iteration_limit,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,deepseek,deepseek-chat,zero_shot,process,successful_llm_call_count,1,1.0,1.0,0.0,1.0,1.0
7ep,direct,deepseek,deepseek-chat,zero_shot,process,total_call_duration_ms,1,3375.0,3375.0,0.0,3375.0,3375.0
7ep,direct,deepseek,deepseek-chat,zero_shot,process,total_response_char_count,1,994.0,994.0,0.0,994.0,994.0
7ep,direct,deepseek,deepseek-chat,zero_shot,process,total_system_prompt_char_count,1,1768.0,1768.0,0.0,1768.0,1768.0
7ep,direct,deepseek,deepseek-chat,zero_shot,process,total_user_prompt_char_count,1,15820.0,15820.0,0.0,15820.0,15820.0
7ep,direct,deepseek,deepseek-chat,zero_shot,process,trace_available,1,1.0,1.0,0.0,1.0,1.0
7ep,direct,deepseek,deepseek-chat,zero_shot,process,trace_elapsed_ms,1,3390.009,3390.009,0.0,3390.009,3390.009
7ep,direct,deepseek,deepseek-chat,zero_shot,process,trace_event_count,1,4.0,4.0,0.0,4.0,4.0
7ep,direct,deepseek,deepseek-chat,zero_shot,process,trace_invalid_json_line_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,deepseek,deepseek-chat,zero_shot,process,workflow_converged,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,average_incoming_communications,1,1.5,1.5,0.0,1.5,1.5
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,average_outgoing_communications,1,1.5,1.5,0.0,1.5,1.5
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,average_responsibility_token_jaccard,1,0.07337606837606837,0.07337606837606837,0.0,0.07337606837606837,0.07337606837606837
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,average_responsibility_word_count,1,16.25,16.25,0.0,16.25,16.25
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,communication_density,1,0.5,0.5,0.0,0.5,0.5
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,declared_communication_count,1,6.0,6.0,0.0,6.0,6.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,duplicate_communication_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,duplicate_service_name_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,invalid_communication_target_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,isolated_services_count,1,1.0,1.0,0.0,1.0,1.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,isolated_services_ratio,1,0.25,0.25,0.0,0.25,0.25
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,malformed_service_row_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,max_incoming_communications,1,2.0,2.0,0.0,2.0,2.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,max_outgoing_communications,1,2.0,2.0,0.0,2.0,2.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,max_responsibility_word_count,1,18.0,18.0,0.0,18.0,18.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,min_responsibility_word_count,1,14.0,14.0,0.0,14.0,14.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,raw_declared_communication_count,1,6.0,6.0,0.0,6.0,6.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,reciprocal_communication_pair_count,1,3.0,3.0,0.0,3.0,3.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,reciprocity_ratio,1,1.0,1.0,0.0,1.0,1.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,responsibility_word_count_stddev,1,1.479019945774904,1.479019945774904,0.0,1.479019945774904,1.479019945774904
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,self_communication_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,service_count,1,4.0,4.0,0.0,4.0,4.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,short_responsibility_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,short_responsibility_ratio,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,total_responsibility_word_count,1,65.0,65.0,0.0,65.0,65.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,unique_service_count,1,4.0,4.0,0.0,4.0,4.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,valid_communication_count,1,6.0,6.0,0.0,6.0,6.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,api_error_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,average_call_duration_ms,1,24547.0,24547.0,0.0,24547.0,24547.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,critic_issue_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,critic_round_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,distinct_role_count,1,1.0,1.0,0.0,1.0,1.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,failed_llm_call_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,failed_llm_call_ratio,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,final_snapshot_communication_count,1,6.0,6.0,0.0,6.0,6.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,final_snapshot_service_count,1,4.0,4.0,0.0,4.0,4.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,interactions_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,interactions_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,llm_call_count,1,1.0,1.0,0.0,1.0,1.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,max_call_duration_ms,1,24547.0,24547.0,0.0,24547.0,24547.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,parse_error_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,refinement_round_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,retry_call_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,retry_call_ratio,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,revision_request_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,services_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,services_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,stopped_by_iteration_limit,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,successful_llm_call_count,1,1.0,1.0,0.0,1.0,1.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,total_call_duration_ms,1,24547.0,24547.0,0.0,24547.0,24547.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,total_response_char_count,1,1332.0,1332.0,0.0,1332.0,1332.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,total_system_prompt_char_count,1,1768.0,1768.0,0.0,1768.0,1768.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,total_user_prompt_char_count,1,20551.0,20551.0,0.0,20551.0,20551.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,trace_available,1,1.0,1.0,0.0,1.0,1.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,trace_elapsed_ms,1,24545.243,24545.243,0.0,24545.243,24545.243
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,trace_event_count,1,4.0,4.0,0.0,4.0,4.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,trace_invalid_json_line_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,few_shot,process,workflow_converged,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,average_incoming_communications,1,1.5,1.5,0.0,1.5,1.5
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,average_outgoing_communications,1,1.5,1.5,0.0,1.5,1.5
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,average_responsibility_token_jaccard,1,0.05752682601086856,0.05752682601086856,0.0,0.05752682601086856,0.05752682601086856
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,average_responsibility_word_count,1,29.75,29.75,0.0,29.75,29.75
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,communication_density,1,0.5,0.5,0.0,0.5,0.5
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,declared_communication_count,1,6.0,6.0,0.0,6.0,6.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,duplicate_communication_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,duplicate_service_name_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,invalid_communication_target_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,isolated_services_count,1,1.0,1.0,0.0,1.0,1.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,isolated_services_ratio,1,0.25,0.25,0.0,0.25,0.25
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,malformed_service_row_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,max_incoming_communications,1,2.0,2.0,0.0,2.0,2.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,max_outgoing_communications,1,2.0,2.0,0.0,2.0,2.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,max_responsibility_word_count,1,43.0,43.0,0.0,43.0,43.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,min_responsibility_word_count,1,22.0,22.0,0.0,22.0,22.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,raw_declared_communication_count,1,6.0,6.0,0.0,6.0,6.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,reciprocal_communication_pair_count,1,3.0,3.0,0.0,3.0,3.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,reciprocity_ratio,1,1.0,1.0,0.0,1.0,1.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,responsibility_word_count_stddev,1,7.949056547792323,7.949056547792323,0.0,7.949056547792323,7.949056547792323
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,self_communication_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,service_count,1,4.0,4.0,0.0,4.0,4.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,short_responsibility_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,short_responsibility_ratio,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,total_responsibility_word_count,1,119.0,119.0,0.0,119.0,119.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,unique_service_count,1,4.0,4.0,0.0,4.0,4.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,valid_communication_count,1,6.0,6.0,0.0,6.0,6.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,api_error_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,average_call_duration_ms,1,26610.0,26610.0,0.0,26610.0,26610.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,critic_issue_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,critic_round_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,distinct_role_count,1,1.0,1.0,0.0,1.0,1.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,failed_llm_call_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,failed_llm_call_ratio,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,final_snapshot_communication_count,1,6.0,6.0,0.0,6.0,6.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,final_snapshot_service_count,1,4.0,4.0,0.0,4.0,4.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,interactions_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,interactions_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,llm_call_count,1,1.0,1.0,0.0,1.0,1.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,max_call_duration_ms,1,26610.0,26610.0,0.0,26610.0,26610.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,parse_error_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,refinement_round_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,retry_call_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,retry_call_ratio,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,revision_request_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,services_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,services_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,stopped_by_iteration_limit,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,successful_llm_call_count,1,1.0,1.0,0.0,1.0,1.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,total_call_duration_ms,1,26610.0,26610.0,0.0,26610.0,26610.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,total_response_char_count,1,1823.0,1823.0,0.0,1823.0,1823.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,total_system_prompt_char_count,1,1768.0,1768.0,0.0,1768.0,1768.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,total_user_prompt_char_count,1,15820.0,15820.0,0.0,15820.0,15820.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,trace_available,1,1.0,1.0,0.0,1.0,1.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,trace_elapsed_ms,1,26603.614,26603.614,0.0,26603.614,26603.614
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,trace_event_count,1,4.0,4.0,0.0,4.0,4.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,trace_invalid_json_line_count,1,0.0,0.0,0.0,0.0,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,workflow_converged,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,architecture,average_incoming_communications,1,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,1.3333333333333333
Jokul,direct,anthropic,claude-opus-4-8,few_shot,architecture,average_outgoing_communications,1,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,1.3333333333333333
Jokul,direct,anthropic,claude-opus-4-8,few_shot,architecture,average_responsibility_token_jaccard,1,0.09308393759613272,0.09308393759613272,0.0,0.09308393759613272,0.09308393759613272
Jokul,direct,anthropic,claude-opus-4-8,few_shot,architecture,average_responsibility_word_count,1,24.0,24.0,0.0,24.0,24.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,architecture,communication_density,1,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666
Jokul,direct,anthropic,claude-opus-4-8,few_shot,architecture,declared_communication_count,1,4.0,4.0,0.0,4.0,4.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,architecture,duplicate_communication_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,architecture,duplicate_service_name_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,architecture,invalid_communication_target_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,architecture,isolated_services_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,architecture,isolated_services_ratio,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,architecture,malformed_service_row_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,architecture,max_incoming_communications,1,2.0,2.0,0.0,2.0,2.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,architecture,max_outgoing_communications,1,2.0,2.0,0.0,2.0,2.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,architecture,max_responsibility_word_count,1,28.0,28.0,0.0,28.0,28.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,architecture,min_responsibility_word_count,1,20.0,20.0,0.0,20.0,20.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,architecture,raw_declared_communication_count,1,4.0,4.0,0.0,4.0,4.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,architecture,reciprocal_communication_pair_count,1,2.0,2.0,0.0,2.0,2.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,architecture,reciprocity_ratio,1,1.0,1.0,0.0,1.0,1.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,architecture,responsibility_word_count_stddev,1,3.265986323710904,3.265986323710904,0.0,3.265986323710904,3.265986323710904
Jokul,direct,anthropic,claude-opus-4-8,few_shot,architecture,self_communication_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,architecture,service_count,1,3.0,3.0,0.0,3.0,3.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,architecture,short_responsibility_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,architecture,short_responsibility_ratio,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,architecture,total_responsibility_word_count,1,72.0,72.0,0.0,72.0,72.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,architecture,unique_service_count,1,3.0,3.0,0.0,3.0,3.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,architecture,valid_communication_count,1,4.0,4.0,0.0,4.0,4.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,api_error_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,average_call_duration_ms,1,5016.0,5016.0,0.0,5016.0,5016.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,critic_issue_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,critic_round_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,distinct_role_count,1,1.0,1.0,0.0,1.0,1.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,failed_llm_call_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,failed_llm_call_ratio,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,final_snapshot_communication_count,1,4.0,4.0,0.0,4.0,4.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,final_snapshot_service_count,1,3.0,3.0,0.0,3.0,3.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,interactions_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,interactions_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,llm_call_count,1,1.0,1.0,0.0,1.0,1.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,max_call_duration_ms,1,5016.0,5016.0,0.0,5016.0,5016.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,parse_error_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,refinement_round_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,retry_call_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,retry_call_ratio,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,revision_request_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,services_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,services_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,stopped_by_iteration_limit,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,successful_llm_call_count,1,1.0,1.0,0.0,1.0,1.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,total_call_duration_ms,1,5016.0,5016.0,0.0,5016.0,5016.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,total_response_char_count,1,1050.0,1050.0,0.0,1050.0,1050.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,total_system_prompt_char_count,1,1768.0,1768.0,0.0,1768.0,1768.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,total_user_prompt_char_count,1,20861.0,20861.0,0.0,20861.0,20861.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,trace_available,1,1.0,1.0,0.0,1.0,1.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,trace_elapsed_ms,1,5013.898,5013.898,0.0,5013.898,5013.898
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,trace_event_count,1,4.0,4.0,0.0,4.0,4.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,trace_invalid_json_line_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,process,workflow_converged,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,architecture,average_incoming_communications,1,2.0,2.0,0.0,2.0,2.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,architecture,average_outgoing_communications,1,2.0,2.0,0.0,2.0,2.0
